Word [name=20, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=형성, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=우려, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=그로, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=이, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=무, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=정치적, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=법정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=노무현, tfidf=14.449439791871097, tf=24, df=2, total=8]
Word [name=방어, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=쪽, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=대목, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=극단적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=선택, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=이것, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=노무현, tfidf=14.449439791871097, tf=24, df=2, total=8]
Word [name=대통령, tfidf=13.847379800543136, tf=23, df=2, total=8]
Word [name=유일, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=생각, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=지도, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=큰이, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=부, tfidf=3.010299956639812, tf=5, df=2, total=8]
---------------------------
Word [name=글, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=좌절, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=참담, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=봉, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=단상, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=1, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=심정, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=노무현, tfidf=14.449439791871097, tf=24, df=2, total=8]
Word [name=성공, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=제, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=수록, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=대통령, tfidf=13.847379800543136, tf=23, df=2, total=8]
Word [name=부, tfidf=3.010299956639812, tf=5, df=2, total=8]
---------------------------
Word [name=일화, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=재임, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=기간, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=집권, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=년, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=판사, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=생활, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=입문, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=성장, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=과정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=속, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=정권, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=역정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=정부, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=나의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=비판, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=제, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=대통령, tfidf=13.847379800543136, tf=23, df=2, total=8]
Word [name=10, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=포함, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=육성, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=고시, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=진보, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=변호사, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=참여, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=정리, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=사법, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=2, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=5, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=말기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=기록, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=노무현, tfidf=14.449439791871097, tf=24, df=2, total=8]
Word [name=정치, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=합격, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=국민, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=인생, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=인터뷰, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=파탄, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=정부, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=등에, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=경제, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=실패, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=참여, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=적극적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=반론, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=내용, tfidf=0.4259687322722811, tf=1, df=3, total=8]
---------------------------
Word [name=수록, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=링, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=서문, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=책, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=자신, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=노무현, tfidf=14.449439791871097, tf=24, df=2, total=8]
Word [name=조금, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=것, tfidf=6.815499716356498, tf=16, df=3, total=8]
Word [name=바램, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=안, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=자신, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=권력, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=가혹, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=겸손, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=낮, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=나라, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=강, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=정도, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사람, tfidf=6.622659904607587, tf=11, df=2, total=8]
Word [name=실패, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=성공, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=부합, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=대통령, tfidf=13.847379800543136, tf=23, df=2, total=8]
Word [name=부, tfidf=3.010299956639812, tf=5, df=2, total=8]
---------------------------
Word [name=글, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=마지막, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=책, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=눈, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=주권, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=한국, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=고언, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=2, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=마음, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=부분, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=건, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=이, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=시민, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=정치, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=제, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=시대, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=수록, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=글, tfidf=3.612359947967774, tf=6, df=2, total=8]
---------------------------
Word [name=기도, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=이자, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지도자, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=역사, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=희망, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=소신, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=조언, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=눈높이, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=실현, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=그, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=노무현, tfidf=14.449439791871097, tf=24, df=2, total=8]
Word [name=평소, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=정치, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=국민, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=대통령, tfidf=13.847379800543136, tf=23, df=2, total=8]
Word [name=오염, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=해소, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=찌꺼기, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=것, tfidf=6.815499716356498, tf=16, df=3, total=8]
Word [name=세력, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=역사, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=진정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=시민, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=주권, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=중요, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=시대, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=역설, tfidf=0.4259687322722811, tf=1, df=3, total=8]
---------------------------
Word [name=주체, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=것, tfidf=6.815499716356498, tf=16, df=3, total=8]
Word [name=우리, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=대두, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=역사, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=분열, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=이야기, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=독선, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=패배, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=문제, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=굴욕, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=세력, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=시민, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=청산, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=부패, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=오염, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=해소, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=찌꺼기, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=것, tfidf=6.815499716356498, tf=16, df=3, total=8]
Word [name=세력, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=역사, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=결국, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=깨, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=시민, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=중요, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=정부, tfidf=2.4082399653118496, tf=4, df=2, total=8]
---------------------------
Word [name=수행, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=참여, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=문제, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=것, tfidf=6.815499716356498, tf=16, df=3, total=8]
Word [name=과거사, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=그, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=이전, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=문민정부, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=때, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=시작, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=차원, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=회복, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=명예, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사람, tfidf=6.622659904607587, tf=11, df=2, total=8]
Word [name=행사, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=불법적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=그것, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=애, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=차원, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=정부, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=것, tfidf=6.815499716356498, tf=16, df=3, total=8]
Word [name=국가, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=종합적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=해결, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=권력, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=참여, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=반성, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=정리, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=이유, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=우리, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=역사, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=그, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=한, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=지난날, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=해소, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=우리, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=주의, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=새, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=문화, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=기회주의, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=열, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=미래, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=수, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=편의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=때문, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=패배주의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=생각, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=세계, tfidf=0.4259687322722811, tf=1, df=3, total=8]
---------------------------
Word [name=국가, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=돈, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=수, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=주도하, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=그것, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=모순, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=우리, tfidf=3.612359947967774, tf=6, df=2, total=8]
Word [name=도덕적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=자각, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=타협, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=권력, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=투쟁, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=수준, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사이, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=뿐, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=성숙도, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=원칙, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=시장, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=국민, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=내부, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=정치, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=존재, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=것, tfidf=6.815499716356498, tf=16, df=3, total=8]
Word [name=위, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=인간, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=삶, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=그, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=주권자, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=국민, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=가치, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=지위, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=저, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=집착, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=문제, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=것, tfidf=6.815499716356498, tf=16, df=3, total=8]
Word [name=기회주의, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=제기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=불신, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=세상, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=과제, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사람, tfidf=6.622659904607587, tf=11, df=2, total=8]
Word [name=그것, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=본질적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=다, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=서거, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=개월, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=뿐, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=출간, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=277, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=회고록, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=278, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=이, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=5, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=노무현, tfidf=14.449439791871097, tf=24, df=2, total=8]
Word [name=미완, tfidf=1.806179973983887, tf=3, df=2, total=8]
